code|product_tmpl|product_qty|product_comp|comp_qty|type|create_date|create_user
Original|PD9-GCV05A1012R2CF8|1|TF-GENE-CV05-A10-12|1|normal|2014-09-03|Núria Soler
Original|PD9-GCV05A1012R2CF8|1|1701090150|3|normal|2014-09-03|Núria Soler
Original|PD9-GCV05A1012R2CF8|1|CABLE-LVDS-GLOBAL-OVATION|1|normal|2014-09-03|Núria Soler
Original|PD9-GCV05A1012R2CF8|1|C-FLASH8GB/FAST/MLC/W|1|normal|2014-09-03|Núria Soler
Original|PD9-GCV05A1012R2CF8|1|SODIMM-2GB/D3/1066/I|1|normal|2014-09-03|Núria Soler
Original|PD9-GCV05A1012R2CF8|1|CABLE-RESET/CARD-5|1|normal|2014-09-03|Núria Soler
Original|PD9-GENEAPL5R4GB|1|PLATAFORMA-945GSE-CVI|1|normal|2017-09-04|Carmen González
Original|PD9-GENEAPL5R4GB|1|M3SW-4GSSCL0C-E|1|normal|2017-09-04|Carmen González
Original|PD9-GENECV05R2CF8|1|TF-GENE-CV05-A10-12|1|normal|2015-05-04|Núria Soler
Original|PD9-GENECV05R2CF8|1|C-FLASH8GB/FAST/MLC/W|1|normal|2015-05-04|Núria Soler
Original|PD9-GENECV05R2CF8|1|SODIMM-2GB/D3/1066/I|1|normal|2015-05-04|Núria Soler
Revisión R03|PD9-J9U2930R8MS32LVDS/R03|1|JNF9U-2930|1|normal|2017-10-27|Miguel Barajas
Revisión R03|PD9-J9U2930R8MS32LVDS/R03|1|SODIMM-8GB/D3L/1333/I|1|normal|2017-10-27|Miguel Barajas
Revisión R03|PD9-J9U2930R8MS32LVDS/R03|1|DEMSR-32GD06SW2QC|1|normal|2017-10-27|Miguel Barajas
Revisión R03|PD9-J9U2930R8MS32LVDS/R03|1|CABLE-LVDS-HELIX/20|1|normal|2017-10-27|Miguel Barajas
Original|PD9-JNLBTI19002GSTF32|1|JNLBT-I1900|1|normal|2015-02-18|Núria Soler
Original|PD9-JNLBTI19002GSTF32|1|DESSV-32GD07SC1SC|1|normal|2015-02-18|Núria Soler
Original|PD9-JNLBTI19002GSTF32|1|SODIMM-2GB/D3L/1333/I|1|normal|2015-02-18|Núria Soler
Original|PD9-JNLBTN29302GSTF32|1|JNLBT-N2930|1|normal|2015-02-18|Núria Soler
Original|PD9-JNLBTN29302GSTF32|1|DESSV-32GD07SC1SC|1|normal|2015-02-18|Núria Soler
Original|PD9-JNLBTN29302GSTF32|1|SODIMM-2GB/D3L/1333/I|1|normal|2015-02-18|Núria Soler
Original|PD9-JNQ77CI3470R2|1|JNF9E-Q77|1|normal||
Original|PD9-JNQ77CI3470R2|1|CORE-I5-3.2/3470|1|normal||
Original|PD9-JNQ77CI3470R2|1|SODIMM-2GB/D3/1066/I|1|normal||
Original|PD9-KAH612R2SD8220|1|ACE-A615A-RS-R11|1|normal|2017-11-03|Núria Soler
Original|PD9-KAH612R2SD8220|1|KINO-AH612-R10|1|normal|2017-11-03|Núria Soler
Original|PD9-KAH612R2SD8220|1|CELERON-G540|1|normal|2017-11-03|Núria Soler
Original|PD9-KAH612R2SD8220|1|DESSH-32GD09BCADCA|1|normal|2017-11-03|Núria Soler
Original|PD9-KAH612R2SD8220|1|CABLE-LEDS/EAS|1|normal|2017-11-03|Núria Soler
Original|PD9-KAH612R2SD8220|1|262-3009|2|normal|2017-11-03|Núria Soler
Original|PD9-KAH612R2SD8220|1|CABLE-RESET/CARD-5|1|normal|2017-11-03|Núria Soler
Original|PD9-KAH612R2SD8220|1|SODIMM-2GB/D3/1066/I|1|normal|2017-11-03|Núria Soler
Original|PD9-KAH612R2SD8220|1|K199G|1|normal|2017-11-03|Núria Soler
Original|PD9-KD810I7R4HD|1|KINO-DH810-R10|1|normal|2014-03-18|Núria Soler
Original|PD9-KD810I7R4HD|1|CORE-I7-3.40/4770|1|normal|2014-03-18|Núria Soler
Original|PD9-KD810I7R4HD|1|SODIMM-4GB/D3/1333/K|1|normal|2014-03-18|Núria Soler
Original|PD9-KD810I7R4HD|1|CF-1156A-RS-R11|1|normal|2014-03-18|Núria Soler
Original|PD9-KD810I7R4HD|1|250GBHD2.5/SATA/WD|1|normal|2014-03-18|Núria Soler
Revisión R01|PD9-NANOCVD25501R1G/R01|1|NANO-CV-D25501-R10|1|normal|2014-05-28|Núria Soler
Revisión R01|PD9-NANOCVD25501R1G/R01|1|SODIMM-1GB/D3/1066/I|1|normal|2014-05-28|Núria Soler
Revisión R01|PD9-NANOCVD25501R1G/R01|1|34000-000510-RS|1|normal|2014-05-28|Núria Soler
Original|PD9-NANO-CV-D25501R1G-R02|1|NANO-CV-D25501-R10|1|normal|2014-12-12|Carmen González
Original|PD9-NANO-CV-D25501R1G-R02|1|SODIMM-1GB/D3/1066/I|1|normal|2014-12-12|Carmen González
Original|PD9-NANO-CV-D25501R1G-R02|1|19FFD124010HB2A7-000001-RS|1|normal|2014-12-12|Carmen González
Original|PD9-NANO-CV-D25501R1G-R02|1|32200-000049-RS|1|normal|2014-12-12|Carmen González
Original|PD9-NANO-CV-D25501R1G-R03|1|NANO-CV-D25501-R10|1|normal|2016-01-20|Àngles Gutiérrez
Original|PD9-NANO-CV-D25501R1G-R03|1|SODIMM-1GB/D3/1066/I|1|normal|2016-01-20|Àngles Gutiérrez
Original|PD9-NANO-CV-D25501R1G-R03|1|19FFD124010HB2A7-000001-RS|1|normal|2016-01-20|Àngles Gutiérrez
Original|PD9-NANO-CV-D25501R1G-R03|1|32200-000049-RS|1|normal|2016-01-20|Àngles Gutiérrez
Original|PD9-NANO-CV-D25501R1G-R03|1|DN01|1|normal|2016-01-20|Àngles Gutiérrez
Original|PD9-NANOR4M232|1|SODIMM-4GB/D3L/1600/I|1|normal|2018-11-27|Núria Soler
Original|PD9-NANOR4M232|1|NANO-AL-N2-R10|1|normal|2018-11-27|Núria Soler
Original|PD9-NANOR4M232|1|DEM24-32GD09BC1DC|1|normal|2018-11-27|Núria Soler
Original|PD9-NF93RP8400R2|1|JNF93R-LF|1|normal|2013-07-18|Núria Soler
Original|PD9-NF93RP8400R2|1|CORE-2DUO-2.26/P8400|1|normal|2013-07-18|Núria Soler
Original|PD9-NF93RP8400R2|1|SODIMM-2GB/D2/667/I|1|normal|2013-07-18|Núria Soler
Revisión R00|PD9-NF93RP8400R2/R00|1|JNF93R-LF|1|normal|2017-07-20|Miguel Barajas
Revisión R00|PD9-NF93RP8400R2/R00|1|CORE-2DUO-2.26/P8400|1|normal|2017-07-20|Miguel Barajas
Revisión R00|PD9-NF93RP8400R2/R00|1|SODIMM-2GB/D2/800/I|1|normal|2017-07-20|Miguel Barajas
Original|PD9-NHM551I74HD|1|NOVA-HM551-R11|1|normal|2015-06-23|Núria Soler
Original|PD9-NHM551I74HD|1|CORE-I7-2.66/620M|1|normal|2015-06-23|Núria Soler
Original|PD9-NHM551I74HD|1|CF-989A-RS-R12|1|normal|2015-06-23|Núria Soler
Original|PD9-NHM551I74HD|1|SODIMM-4GB/D3/1066/I|1|normal|2015-06-23|Núria Soler
Original|PD9-NHM551I74HD|1|320GBHD2.5/SATA/WD|1|normal|2015-06-23|Núria Soler
Original|PD9-NHM551I7R2HD|1|NOVA-HM551-R11|1|normal|2014-11-04|Carmen González
Original|PD9-NHM551I7R2HD|1|CORE-I7-2.66/620M|1|normal|2014-11-04|Carmen González
Original|PD9-NHM551I7R2HD|1|CF-989A-RS-R12|1|normal|2014-11-04|Carmen González
Original|PD9-NHM551I7R2HD|1|SODIMM-2GB/D3/800/I|1|normal|2014-11-04|Carmen González
Original|PD9-NHM551I7R2HD|1|250GBHD2.5/SATA/WD|1|normal|2014-11-04|Carmen González
Revisión R00|PD9-NHM551I7R2HD/R00|1|NOVA-HM551-R11|1|normal|2014-12-30|Miguel Barajas
Revisión R00|PD9-NHM551I7R2HD/R00|1|CORE-I7-2.66/620M|1|normal|2014-12-30|Miguel Barajas
Revisión R00|PD9-NHM551I7R2HD/R00|1|CF-989A-RS-R12|1|normal|2014-12-30|Miguel Barajas
Revisión R00|PD9-NHM551I7R2HD/R00|1|SODIMM-2GB/D3/1066/I|1|normal|2014-12-30|Miguel Barajas
Revisión R00|PD9-NHM551I7R2HD/R00|1|320GBHD2.5/SATA/WD|1|normal|2014-12-30|Miguel Barajas
Original|PD9-PAPL3F003R2MS64|1|PICO-APL3-A10-F003|1|normal|2021-05-13|Roger Relats
Original|PD9-PAPL3F003R2MS64|1|PICO-APL3-HSP01|1|normal|2021-05-13|Roger Relats
Original|PD9-PAPL3F003R2MS64|1|DEM28-64GDK1EC1DF|1|normal|2021-05-13|Roger Relats
Original|PD9-PCIOE3845R432ST|1|PICO-BT01-A10-0003|1|normal|2017-02-14|Núria Soler
Original|PD9-PCIOE3845R432ST|1|DEMSR-32GD09BC2DC|1|normal|2017-02-14|Núria Soler
Original|PD9-PCIOE3845R432ST|1|SODIMM-4GB/D3L/1333/I|1|normal|2017-02-14|Núria Soler
Original|PD9-PCIOE3845R432ST|1|1702150155|1|normal|2017-02-14|Núria Soler
Original|PD9-PCIOE3845R432ST|1|1700050207|1|normal|2017-02-14|Núria Soler
Original|PD9-PCIOW3845R432ST/BIO|1|PICO-BT01-A10-0003|1|normal|2018-04-16|Núria Soler
Original|PD9-PCIOW3845R432ST/BIO|1|SODIMM-4GB/D3L/1600/I|1|normal|2018-04-16|Núria Soler
Original|PD9-PCIOW3845R432ST/BIO|1|DESSH-32GD09BCADCA|1|normal|2018-04-16|Núria Soler
Original|PD9-PCIOW3845R432ST/BIO|1|BIO-ST01-M1U1-A10-01|1|normal|2018-04-16|Núria Soler
Original|PD9-PCIOW3845R432ST/BIO|1|1702150155|1|normal|2018-04-16|Núria Soler
Original|PD9-PCIOW3845R432ST/BIO|1|1700050207|1|normal|2018-04-16|Núria Soler
Original|PD9-PCIOW3845R432ST/BIO|1|2033-2001|2|normal|2018-04-16|Núria Soler
Revisión R00|PD9-PCIOW3845R432ST/BIO/R00|1|PICO-BT01-A10-0003|1|normal|2018-04-16|Núria Soler
Revisión R00|PD9-PCIOW3845R432ST/BIO/R00|1|SODIMM-4GB/D3L/1600/I|1|normal|2018-04-16|Núria Soler
Revisión R00|PD9-PCIOW3845R432ST/BIO/R00|1|120GBMSATA/MLC/K|1|normal|2018-04-16|Núria Soler
Revisión R00|PD9-PCIOW3845R432ST/BIO/R00|1|BIO-ST01-M1U1-A10-01|1|normal|2018-04-16|Núria Soler
Revisión R00|PD9-PCIOW3845R432ST/BIO/R00|1|1702150155|1|normal|2018-04-16|Núria Soler
Revisión R00|PD9-PCIOW3845R432ST/BIO/R00|1|1700050207|1|normal|2018-04-16|Núria Soler
Revisión R00|PD9-PCIOW3845R432ST/BIO/R00|1|2033-2001|2|normal|2018-04-16|Núria Soler
Original|PD9-PICOBSW1N3160R8MS120|1|PICO-BSW1-A10-0001|1|normal|2018-07-18|Núria Soler
Original|PD9-PICOBSW1N3160R8MS120|1|SODIMM-8GB/D3L/1600/I|1|normal|2018-07-18|Núria Soler
Original|PD9-PICOBSW1N3160R8MS120|1|120GBMSATA/MLC/K|1|normal|2018-07-18|Núria Soler
Original|PD9-PICOBSWR4MSATA32|1|PICO-BSW1-A10-0001|1|normal|2018-10-23|Núria Soler
Original|PD9-PICOBSWR4MSATA32|1|SODIMM-4GB/D3L/1600/I|1|normal|2018-10-23|Núria Soler
Original|PD9-PICOBSWR4MSATA32|1|DEMSR-32GM41BC1DC|1|normal|2018-10-23|Núria Soler
Original|PD9-PICOBSWR4MSATA32|1|PICO-BT01-HSP01|1|normal|2018-10-23|Núria Soler
Original|PD9-PICOBT015R2ST64G|1|PICO-BT01-A11-0005|1|normal|2019-12-20|Carmen González
Original|PD9-PICOBT015R2ST64G|1|SODIMM-2GB/D3L/1066/I|1|normal|2019-12-20|Carmen González
Original|PD9-PICOBT015R2ST64G|1|DESMV-64GD06SW1QC|1|normal|2019-12-20|Carmen González
Original|PD9-PICOBT015R2ST64G|1|1700050207|1|normal|2019-12-20|Carmen González
Original|PD9-PICOBT015R2ST64G|1|1701100156|1|normal|2019-12-20|Carmen González
Original|PD9-PICOBT015R2ST64G|1|170302010C|1|normal|2019-12-20|Carmen González
Original|PD9-PICOKBI3R8M264G|1|PICO-KBU4-A10-0002|1|normal|2020-01-30|Núria Soler
Original|PD9-PICOKBI3R8M264G|1|SODIMM-8GB/D4/2133/I|1|normal|2020-01-30|Núria Soler
Original|PD9-PICOKBI3R8M264G|1|DEM24-64GDK1EC1DF|1|normal|2020-01-30|Núria Soler
Original|PD9-PICOKBI3R8M264G|1|PICO-KBU4-HSP01|1|normal|2020-01-30|Núria Soler
Revisión R00|PD9-PICOKBI3R8M264G/R00|1|PICO-KBU4-A10-0002|1|normal|2020-01-30|Núria Soler
Revisión R00|PD9-PICOKBI3R8M264G/R00|1|M4SS-8GS1NCRG-B|1|normal|2020-01-30|Núria Soler
Revisión R00|PD9-PICOKBI3R8M264G/R00|1|DEM24-64GDK1GC1SL|1|normal|2020-01-30|Núria Soler
Revisión R00|PD9-PICOKBI3R8M264G/R00|1|PICO-KBU4-HSP01|1|normal|2020-01-30|Núria Soler
Revisión R00|PD9-PICOKBI3R8M264G/R00|1|1701200101|1|normal|2020-01-30|Núria Soler
Revisión R00|PD9-PICOKBI3R8M264G/R00|1|170010010D|1|normal|2020-01-30|Núria Soler
Original|PD9-PWHU4I5R16MS120|1|PICO-WHU4-A11-0003|1|normal|2021-05-25|Roger Relats
Original|PD9-PWHU4I5R16MS120|1|SODIMM-16GB/D4/2400/CR|1|normal|2021-05-25|Roger Relats
Original|PD9-PWHU4I5R16MS120|1|120GBMSATA/MLC/K|1|normal|2021-05-25|Roger Relats
Original|PD9-PWHU4I5R16MS120|1|170010010D|1|normal|2021-05-25|Roger Relats
Original|PD9-PWHU4I5R16MS120|1|PICO-WHU4-HSP01|1|normal|2021-05-25|Roger Relats
Original|PD9-RCVIGBSW5R4MS32L|1|GENE-BSW5-A11-0002|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|LVDS-GENECV05-SE074/30CM|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|DESSV-32GM41SWADBA-T29|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|SODIMM-4GB/D3L/1600/I|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|INV-GENECV05-PD064/30CM|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|1701090150|3|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|CABLE-RESET/CVI/30CM|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|PLATAFORMA-GENECV05-CVI|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|CABLE-ALIM/CVI/55CM|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|SEPARADOR-HEX/M3X6/NYLON|4|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|1700050207|3|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|CABLE-ALIM-SE074/35CM|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|TTL-SE074-PD064VT/40CM|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|2010-2051|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4MS32L|1|SE074|1|normal|2020-11-26|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|GENE-BSW5-A11-0002|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|LVDS-GENECV05-SE074/30CM|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|DES25-A28M41BW1DC|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|SODIMM-4GB/D3L/1600/I|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|INV-GENECV05-PD064/30CM|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|1701090150|3|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|CABLE-RESET/CVI/30CM|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|PLATAFORMA-GENECV05-CVI|2|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|CABLE-ALIM/CVI/55CM|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|SEPARADOR-HEX/M3X6/NYLON|4|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|1700050207|3|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|CABLE-ALIM-SE074/35CM|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|TTL-SE074-PD064VT/40CM|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|2010-2051|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|SE074|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|CABLE-PWR-SATA-90/20CM|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|CABLE-SATA-ACODADO/50CM|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGBSW5R4S128L|1|DESSV-32GM41SWADBA-T29|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|GENE-BSW5-A11-0002|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|LVDS-GENECV05-SE074/30CM|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|DES25-A28M41BW1DC|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|SODIMM-4GB/D3L/1600/I|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|INV-GENECV05-PD064/30CM|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|1701090150|3|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|CABLE-RESET/CVI/30CM|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|PLATAFORMA-GENECV05-CVI|2|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|CABLE-ALIM/CVI/55CM|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|SEPARADOR-HEX/M3X6/NYLON|4|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|1700050207|3|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|CABLE-ALIM-SE074/35CM|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|TTL-SE074-PD064VT/40CM|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|2010-2051|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|SE074|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|CABLE-PWR-SATA-90/20CM|1|normal|2021-02-24|Núria Soler
Revisión R00|PD9-RCVIGBSW5R4S128L/R00|1|CABLE-SATA-ACODADO/50CM|1|normal|2021-02-24|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|TF-GENE-CV05-A10-12|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|LVDS-GENECV05-SE074/30CM|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|C-FLASH8GB/FAST/MLC/W|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|SODIMM-2GB/D3/1066/I|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|INV-GENECV05-PD064VT/40CM|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|1701090150|3|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|CABLE-RESET/CARD-5|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|CABLE-ALIM-SE074/35CM|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|TTL-SE074-PD064/30CM|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|PLATAFORMA-945GSE-CVI|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|CABLE-ALIM/CCM|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|SEPARADOR-HEX/M3X6/NYLON|4|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|1700060157|1|normal|2014-10-09|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8|1|1700050207|1|normal|2014-10-09|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|TF-GENE-CV05-A10-12|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|LVDS-GENECV05-SE074/30CM|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|C-FLASH8GB/FAST/MLC/W|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|SODIMM-2GB/D3/1066/I|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|INV-GENECV05-PD064VT/40CM|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|1701090150|3|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|CABLE-RESET/CVI/30CM|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|CABLE-ALIM-SE074/35CM|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|TTL-SE074-PD064/30CM|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|PLATAFORMA-GENECV05-CVI|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|CABLE-ALIM/CVI/55CM|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|SEPARADOR-HEX/M3X6/NYLON|4|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|1700060157|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|1700050207|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|2010-2051|1|normal|2014-11-21|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2CF8/R00|1|SE074|1|normal|2014-11-21|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|TF-GENE-CV05-A10-12|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|LVDS-GENECV05-SE074/30CM|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|C-FLASH8GB/FAST/MLC/W|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|SODIMM-2GB/D3/1066/I|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|INV-GENECV05-PD064VT/40CM|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|1701090150|3|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|CABLE-RESET/CVI/30CM|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|CABLE-ALIM-SE074/35CM|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|TTL-SE074-PD064/30CM|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|PLATAFORMA-GENECV05-CVI|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|CABLE-ALIM/CVI/55CM|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|SEPARADOR-HEX/M3X6/NYLON|4|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|1700060157|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|1700050207|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|2010-2051|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2CF8L|1|SE074|1|normal|2016-10-14|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|TF-GENE-CV05-A10-12|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|LVDS-GENECV05-SE074/30CM|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|SODIMM-2GB/D3/1066/I|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|INV-GENECV05-PD064VT/40CM|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|1701090150|3|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|CABLE-RESET/CVI/30CM|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|CABLE-ALIM-SE074/35CM|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|TTL-SE074-PD064/30CM|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|PLATAFORMA-GENECV05-CVI|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|CABLE-ALIM/CVI/55CM|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|SEPARADOR-HEX/M3X6/NYLON|4|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|1700060157|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|1700050207|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|2010-2051|1|normal|2017-09-13|Núria Soler
Original|PD9-RCVIGCV05A1012R2L|1|SE074|1|normal|2017-09-13|Núria Soler
Revisión R00|PD9-RCVIGCV05A1012R2L/R00|1|TF-GENE-CV05-A10-12|1|normal|2017-10-03|Miguel Barajas
Revisión R00|PD9-RCVIGCV05A1012R2L/R00|1|LVDS-GENECV05-SE074/30CM|1|normal|2017-10-03|Miguel Barajas
Revisión R00|PD9-RCVIGCV05A1012R2L/R00|1|SODIMM-2GB/D3/1066/I|1|normal|2017-10-03|Miguel Barajas
