name|parent_id|complete_name
COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO EN PUESTOS DE VENTA Y EN MERCADILL|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR EN PUESTOS DE VENTA Y EN MERCADILLOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR EN PUESTOS DE VENTA Y EN MERCADILLOS / COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO EN PUESTOS DE VENTA Y EN MERCADILL
COMERCIO AL POR MENOR DE PRODUCTOS COSMÉTICOS E HIGIÉNICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE OTROS ARTÍCULOS EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE OTROS ARTÍCULOS EN ESTABLECIMIENTOS ESPECIALIZADOS / COMERCIO AL POR MENOR DE PRODUCTOS COSMÉTICOS E HIGIÉNICOS EN ESTABLECIMIENTOS ESPECIALIZADOS
COMERCIO AL POR MENOR DE PRODUCTOS DE TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS / COMERCIO AL POR MENOR DE PRODUCTOS DE TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS
COMERCIO AL POR MENOR DE PRODUCTOS FARMACÉUTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE OTROS ARTÍCULOS EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE OTROS ARTÍCULOS EN ESTABLECIMIENTOS ESPECIALIZADOS / COMERCIO AL POR MENOR DE PRODUCTOS FARMACÉUTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS
COMERCIO AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO EN PUESTOS DE VENTA Y EN ME|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR EN PUESTOS DE VENTA Y EN MERCADILLOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR EN PUESTOS DE VENTA Y EN MERCADILLOS / COMERCIO AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO EN PUESTOS DE VENTA Y EN ME
COMERCIO AL POR MENOR DE REPUESTOS Y ACCESORIOS DE VEHÍCULOS DE MOTOR|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCIC / COMERCIO DE REPUESTOS Y ACCESORIOS DE VEHÍCULOS DE MOTOR|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCIC / COMERCIO DE REPUESTOS Y ACCESORIOS DE VEHÍCULOS DE MOTOR / COMERCIO AL POR MENOR DE REPUESTOS Y ACCESORIOS DE VEHÍCULOS DE MOTOR
COMERCIO AL POR MENOR DE TEXTILES EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE OTROS ARTÍCULOS DE USO DOMÉSTICO EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE OTROS ARTÍCULOS DE USO DOMÉSTICO EN ESTABLECIMIENTOS ESPECIALIZADOS / COMERCIO AL POR MENOR DE TEXTILES EN ESTABLECIMIENTOS ESPECIALIZADOS
COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS
COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIO|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS / COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIO
COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS, NI EN PUESTOS DE VENTA NI EN MERCADILLOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS, NI EN PUESTOS DE VENTA NI EN MERCADILLOS
COMERCIO AL POR MENOR POR CORRESPONDENCIA O INTERNET|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS, NI EN PUESTOS DE VENTA NI EN MERCADILLOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS, NI EN PUESTOS DE VENTA NI EN MERCADILLOS / COMERCIO AL POR MENOR POR CORRESPONDENCIA O INTERNET
SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE||SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE
SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE|SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE|SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE
PRODUCCIÓN, TRANSPORTE Y DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA|SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE|SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / PRODUCCIÓN, TRANSPORTE Y DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA
COMERCIO DE ENERGÍA ELÉCTRICA|SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / PRODUCCIÓN, TRANSPORTE Y DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA|SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / PRODUCCIÓN, TRANSPORTE Y DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA / COMERCIO DE ENERGÍA ELÉCTRICA
PRODUCCIÓN DE GAS; DISTRIBUCIÓN POR TUBERÍA DE COMBUSTIBLES GASEOSOS|SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE|SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / PRODUCCIÓN DE GAS; DISTRIBUCIÓN POR TUBERÍA DE COMBUSTIBLES GASEOSOS
COMERCIO DE GAS POR TUBERÍA|SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / PRODUCCIÓN DE GAS; DISTRIBUCIÓN POR TUBERÍA DE COMBUSTIBLES GASEOSOS|SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE / PRODUCCIÓN DE GAS; DISTRIBUCIÓN POR TUBERÍA DE COMBUSTIBLES GASEOSOS / COMERCIO DE GAS POR TUBERÍA
COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA|ACTIVIDADES INMOBILIARIAS / ACTIVIDADES INMOBILIARIAS|ACTIVIDADES INMOBILIARIAS / ACTIVIDADES INMOBILIARIAS / COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA
COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA|ACTIVIDADES INMOBILIARIAS / ACTIVIDADES INMOBILIARIAS / COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA|ACTIVIDADES INMOBILIARIAS / ACTIVIDADES INMOBILIARIAS / COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA / COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA
CONFECCIÓN DE PRENDAS DE VESTIR|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR
CONFECCIÓN DE PRENDAS DE VESTIR DE PUNTO|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR DE PUNTO
CONFECCIÓN DE CALCETERÍA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR DE PUNTO|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR DE PUNTO / CONFECCIÓN DE CALCETERÍA
CONFECCIÓN DE OTRAS PRENDAS DE VESTIR DE PUNTO|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR DE PUNTO|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR DE PUNTO / CONFECCIÓN DE OTRAS PRENDAS DE VESTIR DE PUNTO
CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA
CONFECCIÓN DE OTRAS PRENDAS DE VESTIR EXTERIORES|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA / CONFECCIÓN DE OTRAS PRENDAS DE VESTIR EXTERIORES
CONFECCIÓN DE OTRAS PRENDAS DE VESTIR Y ACCESORIOS|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA / CONFECCIÓN DE OTRAS PRENDAS DE VESTIR Y ACCESORIOS
CONFECCIÓN DE PRENDAS DE VESTIR DE CUERO|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA / CONFECCIÓN DE PRENDAS DE VESTIR DE CUERO
CONFECCIÓN DE ROPA DE TRABAJO|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA / CONFECCIÓN DE ROPA DE TRABAJO
CONFECCIÓN DE ROPA INTERIOR|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA|INDUSTRIA MANUFACTURERA / CONFECCIÓN DE PRENDAS DE VESTIR / CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO DE PELETERÍA / CONFECCIÓN DE ROPA INTERIOR
FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
CONSTRUCCIÓN AERONÁUTICA Y ESPACIAL Y SU MAQUINARIA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / CONSTRUCCIÓN AERONÁUTICA Y ESPACIAL Y SU MAQUINARIA
CONSTRUCCIÓN AERONÁUTICA Y ESPACIAL Y SU MAQUINARIA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / CONSTRUCCIÓN AERONÁUTICA Y ESPACIAL Y SU MAQUINARIA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / CONSTRUCCIÓN AERONÁUTICA Y ESPACIAL Y SU MAQUINARIA / CONSTRUCCIÓN AERONÁUTICA Y ESPACIAL Y SU MAQUINARIA
CONSTRUCCIÓN NAVAL|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / CONSTRUCCIÓN NAVAL
CONSTRUCCIÓN DE BARCOS Y ESTRUCTURAS FLOTANTES|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / CONSTRUCCIÓN NAVAL|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / CONSTRUCCIÓN NAVAL / CONSTRUCCIÓN DE BARCOS Y ESTRUCTURAS FLOTANTES
CONSTRUCCIÓN||CONSTRUCCIÓN
INGENIERÍA CIVIL|CONSTRUCCIÓN|CONSTRUCCIÓN / INGENIERÍA CIVIL
CONSTRUCCIÓN DE CARRETERAS Y VÍAS FÉRREAS, PUENTES Y TÚNELES|CONSTRUCCIÓN / INGENIERÍA CIVIL|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE CARRETERAS Y VÍAS FÉRREAS, PUENTES Y TÚNELES
CONSTRUCCIÓN DE CARRETERAS Y AUTOPISTAS|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE CARRETERAS Y VÍAS FÉRREAS, PUENTES Y TÚNELES|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE CARRETERAS Y VÍAS FÉRREAS, PUENTES Y TÚNELES / CONSTRUCCIÓN DE CARRETERAS Y AUTOPISTAS
ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA|CONSTRUCCIÓN|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
OTRAS ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / OTRAS ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
CONSTRUCCIÓN DE CUBIERTAS|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / OTRAS ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / OTRAS ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / CONSTRUCCIÓN DE CUBIERTAS
CONSTRUCCIÓN DE EDIFICIOS|CONSTRUCCIÓN|CONSTRUCCIÓN / CONSTRUCCIÓN DE EDIFICIOS
CONSTRUCCIÓN DE EDIFICIOS|CONSTRUCCIÓN / CONSTRUCCIÓN DE EDIFICIOS|CONSTRUCCIÓN / CONSTRUCCIÓN DE EDIFICIOS / CONSTRUCCIÓN DE EDIFICIOS
CONSTRUCCIÓN DE EDIFICIOS NO RESIDENCIALES|CONSTRUCCIÓN / CONSTRUCCIÓN DE EDIFICIOS / CONSTRUCCIÓN DE EDIFICIOS|CONSTRUCCIÓN / CONSTRUCCIÓN DE EDIFICIOS / CONSTRUCCIÓN DE EDIFICIOS / CONSTRUCCIÓN DE EDIFICIOS NO RESIDENCIALES
CONSTRUCCIÓN DE EDIFICIOS RESIDENCIALES|CONSTRUCCIÓN / CONSTRUCCIÓN DE EDIFICIOS / CONSTRUCCIÓN DE EDIFICIOS|CONSTRUCCIÓN / CONSTRUCCIÓN DE EDIFICIOS / CONSTRUCCIÓN DE EDIFICIOS / CONSTRUCCIÓN DE EDIFICIOS RESIDENCIALES
CONSTRUCCIÓN DE EMBARCACIONES DE RECREO Y DEPORTE|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / CONSTRUCCIÓN NAVAL|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE / CONSTRUCCIÓN NAVAL / CONSTRUCCIÓN DE EMBARCACIONES DE RECREO Y DEPORTE
CONSTRUCCIÓN DE OTROS PROYECTOS DE INGENIERÍA CIVIL|CONSTRUCCIÓN / INGENIERÍA CIVIL|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE OTROS PROYECTOS DE INGENIERÍA CIVIL
CONSTRUCCIÓN DE OTROS PROYECTOS DE INGENIERÍA CIVIL N.C.O.P.|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE OTROS PROYECTOS DE INGENIERÍA CIVIL|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE OTROS PROYECTOS DE INGENIERÍA CIVIL / CONSTRUCCIÓN DE OTROS PROYECTOS DE INGENIERÍA CIVIL N.C.O.P.
CONSTRUCCIÓN DE PUENTES Y TÚNELES|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE CARRETERAS Y VÍAS FÉRREAS, PUENTES Y TÚNELES|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE CARRETERAS Y VÍAS FÉRREAS, PUENTES Y TÚNELES / CONSTRUCCIÓN DE PUENTES Y TÚNELES
CONSTRUCCIÓN DE REDES|CONSTRUCCIÓN / INGENIERÍA CIVIL|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE REDES
CONSTRUCCIÓN DE REDES ELÉCTRICAS Y DE TELECOMUNICACIONES|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE REDES|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE REDES / CONSTRUCCIÓN DE REDES ELÉCTRICAS Y DE TELECOMUNICACIONES
CONSTRUCCIÓN DE REDES PARA FLUIDOS|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE REDES|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE REDES / CONSTRUCCIÓN DE REDES PARA FLUIDOS
CONSTRUCCIÓN DE VÍAS FÉRREAS DE SUPERFICIE Y SUBTERRÁNEAS|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE CARRETERAS Y VÍAS FÉRREAS, PUENTES Y TÚNELES|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE CARRETERAS Y VÍAS FÉRREAS, PUENTES Y TÚNELES / CONSTRUCCIÓN DE VÍAS FÉRREAS DE SUPERFICIE Y SUBTERRÁNEAS
COQUERÍAS Y REFINO DE PETRÓLEO|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / COQUERÍAS Y REFINO DE PETRÓLEO
COQUERÍAS|INDUSTRIA MANUFACTURERA / COQUERÍAS Y REFINO DE PETRÓLEO|INDUSTRIA MANUFACTURERA / COQUERÍAS Y REFINO DE PETRÓLEO / COQUERÍAS
COQUERÍAS|INDUSTRIA MANUFACTURERA / COQUERÍAS Y REFINO DE PETRÓLEO / COQUERÍAS|INDUSTRIA MANUFACTURERA / COQUERÍAS Y REFINO DE PETRÓLEO / COQUERÍAS / COQUERÍAS
FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI|INDUSTRIA MANUFACTURERA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI
CORTE, TALLADO Y ACABADO DE LA PIEDRA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / CORTE, TALLADO Y ACABADO DE LA PIEDRA
CORTE, TALLADO Y ACABADO DE LA PIEDRA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / CORTE, TALLADO Y ACABADO DE LA PIEDRA|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / CORTE, TALLADO Y ACABADO DE LA PIEDRA / CORTE, TALLADO Y ACABADO DE LA PIEDRA
CREACIÓN ARTÍSTICA Y LITERARIA|ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRENIMI / ACTIVIDADES DE CREACIÓN, ARTÍSTICAS Y ESPECTÁCULOS / ACTIVIDADES DE CREACIÓN, ARTÍSTICAS Y ESPECTÁCULOS|ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRENIMI / ACTIVIDADES DE CREACIÓN, ARTÍSTICAS Y ESPECTÁCULOS / ACTIVIDADES DE CREACIÓN, ARTÍSTICAS Y ESPECTÁCULOS / CREACIÓN ARTÍSTICA Y LITERARIA
CULTIVOS NO PERENNES|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS NO PERENNES
CULTIVO DE ARROZ|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS NO PERENNES|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS NO PERENNES / CULTIVO DE ARROZ
CULTIVO DE CAÑA DE AZÚCAR|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS NO PERENNES|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS NO PERENNES / CULTIVO DE CAÑA DE AZÚCAR
CULTIVO DE CEREALES (EXCEPTO ARROZ), LEGUMINOSAS Y SEMILLAS OLEAGINOSAS|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS NO PERENNES|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS NO PERENNES / CULTIVO DE CEREALES (EXCEPTO ARROZ), LEGUMINOSAS Y SEMILLAS OLEAGINOSAS
CULTIVOS PERENNES|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS PERENNES
